stock_id,date,持股分級,人數,持有股數,占集保庫存數比例
000218,2026-03-13,1,0,0,0.0
000218,2026-03-13,2,0,0,0.0
000218,2026-03-13,3,0,0,0.0
000218,2026-03-13,4,0,0,0.0
000218,2026-03-13,5,0,0,0.0
000218,2026-03-13,6,0,0,0.0
000218,2026-03-13,7,0,0,0.0
000218,2026-03-13,8,0,0,0.0
000218,2026-03-13,9,0,0,0.0
000218,2026-03-13,10,0,0,0.0
000218,2026-03-13,11,0,0,0.0
000218,2026-03-13,12,0,0,0.0
000218,2026-03-13,13,0,0,0.0
000218,2026-03-13,14,0,0,0.0
000218,2026-03-13,15,1,422278902,100.0
000218,2026-03-13,17,1,422278902,100.0
000560,2026-03-13,1,0,0,0.0
000560,2026-03-13,2,0,0,0.0
000560,2026-03-13,3,0,0,0.0
000560,2026-03-13,4,0,0,0.0
000560,2026-03-13,5,0,0,0.0
000560,2026-03-13,6,0,0,0.0
000560,2026-03-13,7,0,0,0.0
000560,2026-03-13,8,0,0,0.0
000560,2026-03-13,9,0,0,0.0
000560,2026-03-13,10,0,0,0.0
000560,2026-03-13,11,0,0,0.0
000560,2026-03-13,12,0,0,0.0
000560,2026-03-13,13,0,0,0.0
000560,2026-03-13,14,0,0,0.0
000560,2026-03-13,15,1,29700000,100.0
000560,2026-03-13,17,1,29700000,100.0
000708,2026-03-13,1,0,0,0.0
000708,2026-03-13,2,0,0,0.0
000708,2026-03-13,3,0,0,0.0
000708,2026-03-13,4,0,0,0.0
000708,2026-03-13,5,0,0,0.0
000708,2026-03-13,6,0,0,0.0
000708,2026-03-13,7,0,0,0.0
000708,2026-03-13,8,0,0,0.0
000708,2026-03-13,9,0,0,0.0
000708,2026-03-13,10,0,0,0.0
000708,2026-03-13,11,0,0,0.0
000708,2026-03-13,12,0,0,0.0
000708,2026-03-13,13,0,0,0.0
000708,2026-03-13,14,0,0,0.0
000708,2026-03-13,15,1,20200000,100.0
000708,2026-03-13,17,1,20200000,100.0
000779,2026-03-13,1,0,0,0.0
000779,2026-03-13,2,0,0,0.0
000779,2026-03-13,3,0,0,0.0
000779,2026-03-13,4,0,0,0.0
000779,2026-03-13,5,0,0,0.0
000779,2026-03-13,6,0,0,0.0
000779,2026-03-13,7,0,0,0.0
000779,2026-03-13,8,0,0,0.0
000779,2026-03-13,9,0,0,0.0
000779,2026-03-13,10,0,0,0.0
000779,2026-03-13,11,0,0,0.0
000779,2026-03-13,12,0,0,0.0
000779,2026-03-13,13,0,0,0.0
000779,2026-03-13,14,0,0,0.0
000779,2026-03-13,15,1,1150000000,100.0
000779,2026-03-13,17,1,1150000000,100.0
000815,2026-03-13,1,0,0,0.0
000815,2026-03-13,2,0,0,0.0
000815,2026-03-13,3,0,0,0.0
000815,2026-03-13,4,0,0,0.0
000815,2026-03-13,5,0,0,0.0
000815,2026-03-13,6,0,0,0.0
000815,2026-03-13,7,0,0,0.0
000815,2026-03-13,8,0,0,0.0
000815,2026-03-13,9,0,0,0.0
000815,2026-03-13,10,0,0,0.0
000815,2026-03-13,11,0,0,0.0
000815,2026-03-13,12,0,0,0.0
000815,2026-03-13,13,0,0,0.0
000815,2026-03-13,14,0,0,0.0
000815,2026-03-13,15,1,692412444,100.0
000815,2026-03-13,17,1,692412444,100.0
000856,2026-03-13,1,0,0,0.0
000856,2026-03-13,2,0,0,0.0
